ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Goodbye.DEVICE	Group	PleaseChoose.DEVICE	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Welcome.DEVICE	Block	BlockList	BlockList.Cycle	BlockList.Sample	InstructionsExpe.DEVICE	Procedure[Block]	Running[Block]	Trial	Bis.ACC	Bis.CRESP	Bis.DEVICE	Bis.DurationError	Bis.OnsetDelay	Bis.OnsetTime	Bis.OnsetToOnsetTime	Bis.RESP	Bis.RT	Bis.RTTime	Break.DEVICE	Break.FirstFrameTime	Break.FrameRate	Break.FramesDisplayed	Break.FramesDropped	CorrectAnswer	Determiner	Fixation.DEVICE	Fixation.DurationError	Fixation.OnsetDelay	Fixation.OnsetTime	Fixation.OnsetToOnsetTime	Fixation.RESP	Fixation.RT	Fixation.RTTime	Image	Image_red	Item_type	Procedure[Trial]	QSound	Running[Trial]	Sound	Stimulus.DEVICE	TrainingList	TrainingList.Cycle	TrainingList.Sample	TrialList1	TrialList1.Cycle	TrialList1.Sample	TrialList2	TrialList2.Cycle	TrialList2.Sample
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	43	1	2	Mouse	-999999	24	1143194	0	2	2635	1145829		827	23881.222341512	1825	6	2	prop.name	Mouse	-999999	53	1130578	0	1	4187	1134765	10.Oscar	10.Oscar_400	filler	TrialProc	fill.Oscar	TrialList2	oscar	Mouse							42	1	39
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	44	1	2	Mouse	-999999	23	1160876	0	2	2933	1163809		827	23881.222341512	1825	6	2	generic	Mouse	-999999	48	1145877	0	1	4808	1150685	16.silla.plastico	16.silla.plastico_400	filler	TrialProc	fill.sillas.plastico	TrialList2	silla	Mouse							32	1	40
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	45	1	2	Mouse	-999999	19	1176608	0	2	4825	1181433		827	23881.222341512	1825	6	2	universal	Mouse	-999999	50	1163859	0	1	2478	1166337	7.tuskless-elephant	7.tuskless-elephant_400	critical	TrialProc	uni.elefantes.colmillos	TrialList2	elefante	Mouse							7	1	41
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	46	1	2	Mouse	-999999	24	1192007	0	2	3910	1195917		827	23881.222341512	1825	6	2	prop.name	Mouse	-999999	41	1181474	0	1	1763	1183237	11.winter-christmas-tree	11.winter-christmas-tree_400	filler	TrialProc	fill.Navidades	TrialList2	navidad	Mouse							43	1	42
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	47	1	2	Mouse	-999999	23	1206406	0	2	3915	1210321		827	23881.222341512	1825	6	2	prop.name	Mouse	-999999	56	1195973	0	1	1916	1197889	15.garfio	15.garfio_400	filler	TrialProc	fill.Garfio	TrialList2	garfio	Mouse							47	1	43
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	48	1	2	Mouse	-999999	22	1221921	0	2	3812	1225733		827	23881.222341512	1825	6	2	generic	Mouse	-999999	51	1210372	0	1	2473	1212845	10.Casas-con-techo-de-chapas-negras	10.Casas-con-techo-de-chapas-negras_400	filler	TrialProc	fill.tejados	TrialList2	casa	Mouse							26	1	44
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	49	0	1	Mouse	-999999	21	1240620	0	2	4069	1244689		827	23881.222341512	1825	6	1	generic	Mouse	-999999	55	1225788	0	1	1965	1227753	9.one-ear-rabbit	9.one-ear-rabbit_400	critical	TrialProc	gen.conejos.orejas	TrialList2	conejo	Mouse							9	1	45
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	50	1	2	Mouse	-999999	13	1259035	0	2	2566	1261601		827	23881.222341512	1825	6	2	generic	Mouse	-999999	47	1244736	0	1	4589	1249325	5.mariposa.azul	5.mariposa.azul_400	filler	TrialProc	fill.mariposas.azules	TrialList2	mariposa	Mouse							21	1	46
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	51	1	1	Mouse	-999999	22	1271984	0	1	3384	1275368		827	23881.222341512	1825	6	1	prop.name	Mouse	-999999	51	1261652	0	1	1945	1263597	8.shakira	8.shakira_400	filler	TrialProc	fill.Shakira	TrialList2	shakira	Mouse							40	1	47
Generico_V2	16	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2543369104119</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T12:17:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-16-1	59.999	1.0.0.334	Mouse	1	Keyboard	751168429	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 12:17:46	13:17:46	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	52	1	2	Mouse	-999999	24	1287833	0	2	3216	1291049		827	23881.222341512	1825	6	2	universal	Mouse	-999999	49	1275417	0	1	2208	1277625	2.perro.sin.cola	2.perro.sin.cola_400	critical	TrialProc	uni.perros.cola	TrialList2	perro	Mouse							2	1	48
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	1	1	1,2	Mouse	-999999	26	292005	0	1	3617	295622		0	0	0	0	1,2	?	Mouse	-999999	69	278873	0	1	3763	282636	burro	burro_400	Practice	TrialProc	prac.burro.marron	TrainingList	burro	Mouse	1	1	1						
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	2	1	2	Mouse	-999999	19	308604	0	2	3595	312199		0	0	0	0	2	?	Mouse	-999999	33	295655	0	1	2721	298376	camión	camión_400	Practice	TrialProc	prac.camion.bomberos	TrainingList	camion	Mouse	2	1	2						
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	3	1	1	Mouse	-999999	14	326320	0	1	3096	329416		0	0	0	0	1	?	Mouse	-999999	37	312237	0	1	4922	317159	pato.blanco	pato.blanco_400	Practice	TrialProc	prac.pato.blanco	TrainingList	pato	Mouse	3	1	3						
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	4	1	1,2	Mouse	-999999	23	340252	0	2	3188	343440		0	0	0	0	1,2	?	Mouse	-999999	37	329453	0	1	1550	331003	cuchara	cuchara_400	Practice	TrialProc	prac.cuchara.madera	TrainingList	cuchara	Mouse	4	1	4						
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	5	1	1	Mouse	-999999	27	377766	0	1	3722	381488		0	0	0	0	1	generic	Mouse	-999999	33	363717	0	1	2266	365983	2.perro.sin.cola	2.perro.sin.cola_400	critical	TrialProc	gen.perros..cola	TrialList1	perro	Mouse				2	1	1			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	6	1	1	Mouse	-999999	13	397348	0	1	3807	401155		0	0	0	0	1	generic	Mouse	-999999	44	381532	0	1	4923	386455	6.man.no.teeth	6.man.no.teeth_400	critical	TrialProc	gen.personas..dientes	TrialList1	persona_dientes	Mouse				6	1	2			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	7	1	2	Mouse	-999999	18	415246	0	2	3790	419036		0	0	0	0	2	universal	Mouse	-999999	41	401197	0	1	3766	404963	16.vaca.blanca	16.vaca.blanca_400	critical	TrialProc	uni.vacas.manchas	TrialList1	vaca	Mouse				16	1	3			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	8	1	2	Mouse	-999999	17	432712	0	2	3699	436411		0	0	0	0	2	universal	Mouse	-999999	43	419079	0	2	3284	422363	11.bald-beauty	11.bald-beauty_400	critical	TrialProc	uni.personas.pelo	TrialList1	persona_pelo	Mouse				11	1	4			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	9	1	1	Mouse	-999999	19	448611	0	1	3736	452347		0	0	0	0	1	prop.name	Mouse	-999999	33	436445	0	1	3126	439571	1.Tour.Eiffel	1.Tour.Eiffel_400	filler	TrialProc	fill.Torre.alta	TrialList1	torre_eiffel	Mouse				33	1	5			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	10	1	1	Mouse	-999999	27	463259	0	1	3652	466911		0	0	0	0	1	prop.name	Mouse	-999999	46	452394	0	1	1418	453812	4.peter_pan	4.peter_pan_400	filler	TrialProc	fill.Peter.Pan	TrialList1	peterpan	Mouse				36	1	6			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	11	0	1	Mouse	-999999	16	480858	0	2	1017	481875		0	0	0	0	1	prop.name	Mouse	-999999	47	466959	0	1	2404	469363	2.Virgen_Blanca	2.Virgen_Blanca_400	filler	TrialProc	fill.Virgen.Blanca	TrialList1	virgen_blanca	Mouse				34	1	7			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	12	1	2	Mouse	-999999	22	495007	0	2	3780	498787		0	0	0	0	2	prop.name	Mouse	-999999	33	481908	0	1	3687	485595	15.garfio	15.garfio_400	filler	TrialProc	fill.Garfio	TrialList1	garfio	Mouse				47	1	8			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	13	0	2	Mouse	-999999	20	512772	0	1	5611	518383		0	0	0	0	2	generic	Mouse	-999999	35	498823	0	1	4004	502827	11.restaurante_italiano	11.restaurante_italiano_400	filler	TrialProc	fill.restaurantes	TrialList1	restaurante	Mouse				27	1	9			
Generico_V2	17	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">2576042628095</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-17T13:12:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-17-1	59.997	1.0.0.334	Mouse	1	Keyboard	-935106697	Full	3.0.3.80	3.0.3.80	11-17-2019	17/11/2019 13:12:10	14:12:10	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	14	1	2	Mouse	-999999	14	534837	0	2	4022	538859		0	0	0	0	2	prop.name	Mouse	-999999	38	518422	0	1	6483	524905	16.reyes.magos	16.reyes.magos_400	filler	TrialProc	fill.Reyes	TrialList1	reyes_magos	Mouse				48	1	10			
